id,satisfaction_v2,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Seat comfort,Departure/Arrival time convenient,Food and drink,Gate location,Inflight wifi service,Inflight entertainment,Online support,Ease of Online booking,On-board service,Leg room service,Baggage handling,Checkin service,Cleanliness,Online boarding,Departure Delay in Minutes,Arrival Delay in Minutes,Churn
33117,satisfied,Female,Loyal Customer,17,Personal Travel,Eco,1260,5,4,0,4,2,0,2,2,4,2,2,3,5,2,0,2,0
69680,neutral or dissatisfied,Male,Loyal Customer,25,Personal Travel,Eco,1997,1,4,1,1,2,1,2,2,4,3,5,5,4,2,0,11,1
121605,neutral or dissatisfied,Female,Loyal Customer,32,Personal Travel,Eco,2447,4,5,4,3,2,4,2,2,4,3,5,5,4,2,25,24,1
83975,satisfied,Male,Loyal Customer,51,Business travel,Business,1823,5,5,5,5,4,5,5,4,4,4,4,3,4,4,0,0,0
104950,satisfied,Male,disloyal Customer,38,Business travel,Business,1649,5,5,5,4,1,5,1,1,3,3,5,4,5,1,0,0,1
127417,satisfied,Female,Loyal Customer,12,Personal Travel,Eco,1884,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0
84976,neutral or dissatisfied,Female,Loyal Customer,32,Business travel,Business,3516,1,0,0,3,0,3,3,3,5,4,4,3,2,3,275,277,1
123534,satisfied,Female,Loyal Customer,7,Personal Travel,Eco Plus,3380,5,3,5,4,4,5,2,4,4,5,4,1,4,4,64,69,0
22013,satisfied,Female,Loyal Customer,22,Personal Travel,Eco,2010,4,4,4,4,3,5,4,4,4,4,4,3,4,3,41,40,0
116556,neutral or dissatisfied,Female,Loyal Customer,20,Personal Travel,Eco,1381,3,5,3,4,5,3,5,5,4,2,5,2,3,5,0,0,1
74745,satisfied,Female,Loyal Customer,32,Personal Travel,Eco,2999,5,5,5,5,4,4,4,4,4,3,5,4,4,4,15,6,0
116831,satisfied,Female,Loyal Customer,48,Business travel,Business,2894,4,4,4,4,2,5,4,5,5,5,5,3,5,5,20,26,0
35540,neutral or dissatisfied,Male,Loyal Customer,67,Personal Travel,Eco,2390,4,5,4,4,3,4,3,3,5,5,4,3,5,3,0,30,1
16037,satisfied,Female,Loyal Customer,51,Business travel,Eco Plus,2583,5,1,1,1,5,5,5,1,2,4,5,5,4,5,228,212,0
49898,neutral or dissatisfied,Female,disloyal Customer,33,Business travel,Eco,1167,3,0,2,5,5,2,5,5,1,3,3,5,5,5,0,0,1
17428,neutral or dissatisfied,Male,Loyal Customer,67,Business travel,Eco,1316,2,2,2,2,2,2,2,2,4,3,4,2,4,2,0,0,1
48566,satisfied,Male,Loyal Customer,15,Personal Travel,Eco,2363,5,4,5,3,4,5,4,4,5,3,5,3,5,4,0,0,0
67578,satisfied,Female,disloyal Customer,54,Business travel,Business,2585,4,4,4,2,1,4,1,1,3,4,4,3,4,1,38,17,1
118495,satisfied,Male,Loyal Customer,57,Business travel,Business,3459,2,2,2,2,2,5,4,4,4,4,4,4,4,3,0,0,0
113966,neutral or dissatisfied,Male,Loyal Customer,27,Business travel,Business,2597,4,4,4,4,4,4,4,4,2,4,2,2,3,4,19,7,1
17423,satisfied,Female,Loyal Customer,40,Business travel,Eco,1854,4,5,5,5,4,4,4,4,2,2,5,2,5,4,0,0,0
51835,neutral or dissatisfied,Female,disloyal Customer,18,Business travel,Eco Plus,1288,2,4,2,3,3,2,5,3,1,1,4,1,3,3,0,0,1
113161,satisfied,Female,Loyal Customer,49,Business travel,Business,651,1,1,3,1,3,4,5,5,5,5,5,3,5,5,7,2,0
57876,neutral or dissatisfied,Male,Loyal Customer,65,Personal Travel,Business,330,4,5,4,2,5,1,5,3,3,4,1,2,3,5,18,7,1
93065,satisfied,Male,Loyal Customer,64,Business travel,Business,2763,4,4,4,4,3,5,5,5,5,5,5,5,5,5,0,0,0
2008,neutral or dissatisfied,Male,Loyal Customer,40,Personal Travel,Eco Plus,1558,1,3,1,3,3,1,4,3,1,1,2,4,2,3,0,0,1
49920,neutral or dissatisfied,Male,disloyal Customer,54,Business travel,Eco,1104,4,0,4,1,5,4,5,5,5,4,5,2,5,5,0,0,1
45368,neutral or dissatisfied,Male,Loyal Customer,45,Personal Travel,Eco,1944,4,5,4,4,4,2,2,5,5,4,5,2,4,2,221,252,1
37158,satisfied,Male,Loyal Customer,60,Business travel,Business,3536,1,1,2,1,5,4,1,5,5,5,5,1,5,2,0,0,0
13051,satisfied,Male,Loyal Customer,24,Business travel,Eco Plus,1621,4,1,1,1,4,4,5,4,5,5,3,5,4,4,0,0,0
59910,satisfied,Male,Loyal Customer,54,Business travel,Business,2440,3,3,3,3,5,5,4,5,5,5,5,5,5,3,1,0,0
33832,satisfied,Male,disloyal Customer,22,Business travel,Business,2606,0,0,0,2,5,0,4,5,5,4,5,5,5,5,1,0,1
60356,satisfied,Female,Loyal Customer,37,Business travel,Business,1478,3,3,3,3,4,4,5,5,5,5,5,3,5,4,0,0,0
1390,neutral or dissatisfied,Male,Loyal Customer,34,Personal Travel,Eco Plus,1225,3,4,3,3,1,3,1,1,3,5,4,5,4,1,0,0,1
19707,neutral or dissatisfied,Male,disloyal Customer,36,Business travel,Eco,2126,1,2,0,4,2,0,2,2,1,1,3,4,4,2,0,0,1
65624,satisfied,Female,Loyal Customer,18,Personal Travel,Eco,1046,5,1,1,1,4,4,1,5,5,5,5,3,5,2,0,0,0
65967,neutral or dissatisfied,Male,disloyal Customer,27,Business travel,Business,3118,4,4,4,3,2,4,2,2,4,5,5,3,5,2,60,22,1
70460,satisfied,Male,Loyal Customer,22,Business travel,Business,4761,5,5,4,5,5,5,5,5,5,5,5,4,5,5,3,0,0
50513,satisfied,Female,Loyal Customer,21,Personal Travel,Eco,1521,5,5,5,3,4,5,4,4,4,5,2,3,2,4,0,0,0
119738,neutral or dissatisfied,Male,Loyal Customer,40,Personal Travel,Eco,2131,3,3,3,3,2,3,2,2,1,3,3,4,4,2,0,0,1
101648,neutral or dissatisfied,Male,Loyal Customer,35,Personal Travel,Eco,3277,2,2,2,4,3,2,5,3,4,3,3,3,3,3,17,0,1
69190,satisfied,Female,Loyal Customer,42,Personal Travel,Eco,206,1,1,2,1,2,5,4,4,4,5,4,3,4,5,0,0,0
96619,satisfied,Female,Loyal Customer,47,Business travel,Business,1789,2,2,2,2,4,5,5,5,5,5,5,4,5,5,0,0,0
78122,satisfied,Female,Loyal Customer,45,Personal Travel,Eco,1638,2,2,2,2,4,5,5,4,4,4,4,4,4,3,0,0,0
36589,satisfied,Female,Loyal Customer,35,Business travel,Eco,2341,5,2,2,2,5,5,5,5,1,3,3,4,2,5,0,0,0
41575,neutral or dissatisfied,Female,Loyal Customer,37,Personal Travel,Eco,3226,3,5,3,5,1,3,1,1,4,3,5,4,4,1,4,0,1
18228,neutral or dissatisfied,Female,Loyal Customer,60,Business travel,Business,2461,2,4,3,4,2,3,3,3,3,3,2,2,3,4,0,0,1
99018,neutral or dissatisfied,Male,Loyal Customer,36,Business travel,Eco Plus,1385,3,3,3,3,3,3,3,3,2,5,4,2,4,3,56,46,1
51567,satisfied,Male,Loyal Customer,51,Business travel,Eco,2151,4,1,1,1,4,4,4,4,1,1,5,5,1,4,0,0,0
115289,neutral or dissatisfied,Male,Loyal Customer,38,Business travel,Business,337,3,3,3,3,4,4,3,3,3,3,3,4,3,1,58,60,1
24399,satisfied,Female,Loyal Customer,58,Personal Travel,Eco,1104,4,4,5,4,2,5,5,5,5,5,5,5,5,4,33,36,0
106259,satisfied,Male,disloyal Customer,23,Business travel,Eco,2429,5,5,5,4,4,5,2,4,5,4,4,4,5,4,0,0,1
116119,satisfied,Male,Loyal Customer,47,Personal Travel,Eco,1196,5,5,5,3,5,5,5,5,4,5,5,3,4,5,11,0,0
9796,neutral or dissatisfied,Female,disloyal Customer,21,Business travel,Eco,1420,1,2,1,4,3,1,3,3,3,5,4,2,3,3,36,26,1
80054,neutral or dissatisfied,Female,Loyal Customer,60,Personal Travel,Eco,995,4,4,4,4,4,5,4,5,5,4,5,4,5,5,0,0,1
98665,satisfied,Male,Loyal Customer,26,Personal Travel,Eco,2105,5,1,5,3,1,5,1,1,1,4,2,3,2,1,56,51,0
87344,satisfied,Female,Loyal Customer,46,Business travel,Business,3990,3,3,3,3,4,5,4,4,4,4,4,5,4,5,18,16,0
7222,satisfied,Female,Loyal Customer,30,Business travel,Business,1109,4,4,4,4,4,4,5,4,5,4,4,5,4,4,0,0,0
124546,neutral or dissatisfied,Female,disloyal Customer,13,Personal Travel,Eco,2921,4,3,4,3,5,4,5,5,5,2,3,1,5,5,39,26,1
59297,neutral or dissatisfied,Male,Loyal Customer,56,Personal Travel,Business,2599,2,2,2,4,2,3,4,5,5,2,5,3,5,2,2,0,1
9791,satisfied,Female,Loyal Customer,39,Business travel,Business,3431,4,4,4,4,4,5,4,5,5,5,5,3,5,3,15,22,0
57427,satisfied,Female,disloyal Customer,23,Business travel,Business,2054,4,5,4,3,3,4,3,3,5,3,5,3,5,3,0,0,1
92164,neutral or dissatisfied,Female,Loyal Customer,33,Personal Travel,Business,1993,4,4,4,4,4,4,5,1,1,4,1,5,1,1,0,0,1
27975,satisfied,Female,Loyal Customer,30,Business travel,Business,4140,3,3,2,3,5,5,5,3,2,4,1,5,2,5,0,0,0
76313,neutral or dissatisfied,Female,Loyal Customer,21,Business travel,Business,3376,1,2,2,2,1,1,1,1,4,5,2,2,3,1,109,110,1
129567,satisfied,Female,Loyal Customer,68,Personal Travel,Eco,2239,5,5,5,5,3,4,4,4,4,5,4,4,4,2,0,0,0
88053,satisfied,Male,Loyal Customer,49,Business travel,Business,591,2,2,2,2,4,4,4,4,4,4,4,5,4,3,0,3,0
51924,neutral or dissatisfied,Male,Loyal Customer,46,Business travel,Eco Plus,1986,2,5,5,5,2,2,2,2,3,2,3,2,4,2,0,0,1
54825,satisfied,Female,Loyal Customer,35,Business travel,Business,2853,4,4,4,4,5,4,3,4,4,4,4,1,4,1,62,47,0
121272,neutral or dissatisfied,Female,disloyal Customer,38,Business travel,Business,3321,2,2,2,4,1,2,1,1,4,3,4,5,4,1,17,14,1
39198,neutral or dissatisfied,Female,Loyal Customer,31,Personal Travel,Eco,1341,4,5,4,2,5,4,5,5,4,1,1,5,5,5,0,0,1
115203,satisfied,Male,Loyal Customer,45,Business travel,Business,2600,5,5,5,5,3,5,5,5,5,5,5,3,5,5,7,13,0
60658,satisfied,Male,Loyal Customer,63,Personal Travel,Eco,3102,5,5,5,4,1,5,1,1,5,4,3,4,4,1,20,,0
127114,satisfied,Female,Loyal Customer,61,Personal Travel,Eco,352,4,2,2,2,1,4,3,4,4,4,4,1,4,2,0,0,0
93155,neutral or dissatisfied,Male,disloyal Customer,34,Business travel,Business,2597,2,3,3,4,3,5,5,4,5,4,3,5,1,5,291,292,1
51605,satisfied,Male,Loyal Customer,48,Business travel,Eco,1529,4,2,2,2,4,4,4,4,1,4,2,5,1,4,0,0,0
52063,satisfied,Female,Loyal Customer,44,Business travel,Eco,470,5,1,2,1,4,5,5,5,5,5,5,5,5,3,0,0,0
77609,satisfied,Female,Loyal Customer,48,Business travel,Business,843,2,2,2,2,4,4,5,4,4,4,4,4,4,5,0,0,0
53211,neutral or dissatisfied,Male,Loyal Customer,28,Business travel,Business,3942,4,5,5,5,4,4,4,4,3,1,2,3,3,4,34,37,1
49970,neutral or dissatisfied,Female,disloyal Customer,46,Business travel,Eco,1952,1,2,2,3,2,2,2,2,2,2,4,3,3,2,8,4,1
59457,neutral or dissatisfied,Male,Loyal Customer,53,Business travel,Eco,1512,2,5,4,5,2,2,2,2,3,3,3,3,4,2,0,0,1
99272,satisfied,Female,Loyal Customer,56,Business travel,Business,3372,4,4,4,4,5,5,4,5,5,5,5,5,5,3,0,0,0
82124,satisfied,Female,Loyal Customer,41,Business travel,Business,2531,5,5,5,5,2,4,4,3,3,4,3,3,3,3,3,0,0
2700,neutral or dissatisfied,Male,disloyal Customer,20,Business travel,Eco,1691,2,3,2,4,5,2,5,5,4,2,4,4,3,5,44,43,1
14180,neutral or dissatisfied,Female,Loyal Customer,50,Business travel,Business,724,4,5,5,5,4,4,4,4,4,4,4,3,4,4,0,0,1
21545,neutral or dissatisfied,Male,Loyal Customer,51,Personal Travel,Eco,1244,3,4,3,4,2,3,2,2,3,4,5,5,5,2,0,0,1
86179,neutral or dissatisfied,Male,Loyal Customer,30,Business travel,Business,1413,2,4,2,4,2,2,2,2,2,2,3,4,3,2,28,28,1
82366,neutral or dissatisfied,Male,Loyal Customer,36,Personal Travel,Eco,1432,2,4,2,4,3,2,3,3,5,3,4,5,1,3,9,30,1
43989,satisfied,Female,disloyal Customer,38,Business travel,Eco,1783,4,0,4,4,1,4,1,1,4,2,3,1,4,1,17,7,1
127256,satisfied,Female,Loyal Customer,52,Business travel,Business,3720,5,5,3,5,2,4,5,4,4,4,4,4,4,5,15,4,0
13617,satisfied,Male,Loyal Customer,49,Business travel,Business,1022,2,2,2,2,3,5,4,4,4,4,4,5,4,5,0,0,0
107705,neutral or dissatisfied,Male,disloyal Customer,21,Business travel,Eco,1452,2,3,2,3,4,2,4,4,4,2,3,4,2,4,13,3,1
101536,neutral or dissatisfied,Male,Loyal Customer,43,Personal Travel,Eco,1816,1,4,1,3,4,1,4,4,1,4,2,2,5,4,5,9,1
66525,satisfied,Male,Loyal Customer,55,Business travel,Business,468,2,2,2,2,3,5,4,2,2,2,2,5,2,4,16,20,0
7178,neutral or dissatisfied,Female,Loyal Customer,31,Business travel,Business,5557,2,4,4,4,2,2,2,2,4,4,3,3,4,2,69,103,1
80331,satisfied,Male,Loyal Customer,25,Personal Travel,Eco,1985,4,4,4,4,3,4,3,3,3,4,4,3,5,3,0,0,0
108873,satisfied,Male,Loyal Customer,44,Business travel,Business,1608,3,3,3,3,3,3,4,4,4,4,4,5,4,5,87,79,0
92076,neutral or dissatisfied,Male,Loyal Customer,72,Business travel,Eco,3137,2,4,4,4,2,2,2,2,2,1,3,2,4,2,9,0,1
47849,satisfied,Male,Loyal Customer,28,Business travel,Business,4772,2,2,2,2,5,5,5,5,5,4,3,1,2,5,0,0,0
64843,neutral or dissatisfied,Female,disloyal Customer,36,Business travel,Eco,1741,4,2,4,4,5,4,5,5,1,2,3,2,3,5,29,13,1
22146,satisfied,Female,disloyal Customer,14,Business travel,Business,2229,4,4,4,2,2,4,2,2,5,3,5,4,4,2,0,0,1
102378,neutral or dissatisfied,Female,disloyal Customer,43,Business travel,Eco,1199,1,0,1,1,5,1,5,5,3,4,5,1,4,5,0,0,1
15530,neutral or dissatisfied,Male,Loyal Customer,60,Personal Travel,Eco Plus,1578,1,5,1,5,1,1,1,1,4,3,5,3,4,1,0,0,1
34480,neutral or dissatisfied,Female,Loyal Customer,12,Personal Travel,Eco,1870,4,2,4,3,4,4,4,4,3,1,3,4,4,4,0,0,1
29964,neutral or dissatisfied,Female,disloyal Customer,25,Business travel,Eco,1781,2,0,2,2,2,2,5,2,2,5,3,2,2,2,0,0,1
94912,satisfied,Male,Loyal Customer,52,Business travel,Business,3212,2,2,2,2,1,1,5,5,5,4,3,5,5,3,10,19,0
124939,satisfied,Female,Loyal Customer,46,Personal Travel,Eco,770,2,2,2,2,5,5,4,5,5,5,4,3,5,4,0,0,0
32050,satisfied,Male,disloyal Customer,26,Business travel,Business,1649,5,0,5,3,4,5,4,4,4,4,1,5,2,4,3,5,1
58542,satisfied,Male,Loyal Customer,44,Business travel,Business,1516,5,5,5,5,4,4,5,4,4,4,4,5,4,3,0,0,0
76967,satisfied,Female,Loyal Customer,41,Personal Travel,Eco,2827,4,2,4,3,1,3,3,5,5,4,5,1,5,2,5,8,0
46699,neutral or dissatisfied,Male,Loyal Customer,32,Personal Travel,Eco,1198,2,2,2,2,3,2,3,3,4,5,2,4,1,3,8,107,1
91187,neutral or dissatisfied,Male,Loyal Customer,70,Personal Travel,Eco,1275,1,4,1,3,2,1,2,2,4,5,4,3,4,2,0,0,1
71606,satisfied,Male,Loyal Customer,30,Business travel,Business,4691,5,5,5,5,5,5,5,5,4,2,5,4,4,5,0,0,0
84773,satisfied,Male,Loyal Customer,30,Business travel,Business,4641,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0
6847,neutral or dissatisfied,Female,Loyal Customer,15,Business travel,Eco Plus,1159,3,1,1,1,3,3,2,3,3,4,2,1,3,3,0,0,1
17349,satisfied,Male,Loyal Customer,29,Business travel,Business,1588,5,5,5,5,4,5,4,4,3,3,5,3,5,4,100,87,0
2464,neutral or dissatisfied,Male,Loyal Customer,42,Business travel,Business,710,3,3,3,3,4,2,1,3,3,3,3,4,3,3,0,11,1
79080,satisfied,Male,Loyal Customer,38,Personal Travel,Eco,1463,4,1,4,3,3,4,3,3,4,4,4,4,3,3,8,2,0
29824,satisfied,Female,disloyal Customer,23,Business travel,Eco,971,4,0,4,1,1,4,1,1,1,3,4,5,2,1,0,0,1
105808,neutral or dissatisfied,Female,Loyal Customer,58,Personal Travel,Eco,799,3,5,4,3,3,5,4,2,2,4,1,5,2,5,36,51,1
84802,neutral or dissatisfied,Female,Loyal Customer,58,Business travel,Eco,596,3,4,4,4,3,4,4,3,3,3,3,4,3,3,7,11,1
42338,satisfied,Female,Loyal Customer,58,Personal Travel,Eco,562,2,2,2,2,5,5,4,4,4,4,4,5,4,3,0,0,0
39295,neutral or dissatisfied,Female,Loyal Customer,43,Personal Travel,Eco,250,3,5,3,4,3,4,4,4,4,3,4,4,4,3,0,0,1
45864,neutral or dissatisfied,Male,disloyal Customer,38,Business travel,Business,1312,4,4,4,3,5,4,4,5,4,5,5,4,4,5,17,11,1
6477,satisfied,Female,Loyal Customer,21,Personal Travel,Eco Plus,1727,5,5,5,5,5,2,1,5,5,5,5,4,5,3,28,20,0
83188,neutral or dissatisfied,Female,Loyal Customer,16,Personal Travel,Business,2296,3,5,3,5,3,3,3,3,3,5,5,3,5,3,0,8,1
11734,satisfied,Female,Loyal Customer,54,Business travel,Business,1818,4,4,4,4,2,5,5,4,4,4,4,3,4,3,0,0,0
79945,neutral or dissatisfied,Female,disloyal Customer,9,Business travel,Eco,2604,2,2,2,4,1,2,1,1,3,4,4,3,5,1,0,0,1
34090,satisfied,Female,Loyal Customer,27,Business travel,Business,2631,5,5,5,5,5,5,5,5,3,5,4,5,5,5,0,0,0
13666,neutral or dissatisfied,Female,disloyal Customer,38,Business travel,Eco,1774,2,0,2,3,1,2,1,1,4,5,4,3,3,1,0,0,1
128554,satisfied,Female,Loyal Customer,60,Business travel,Business,3132,1,1,1,1,4,5,4,4,4,4,4,3,4,5,0,0,0
122536,satisfied,Female,Loyal Customer,44,Business travel,Business,3935,1,1,2,1,2,5,5,3,3,4,3,3,3,3,0,0,0
16585,satisfied,Female,Loyal Customer,36,Personal Travel,Eco,2462,3,3,3,3,4,5,4,4,5,5,4,3,5,4,35,32,0
108834,neutral or dissatisfied,Male,Loyal Customer,48,Business travel,Business,3964,1,3,3,3,4,2,3,1,1,1,1,4,1,4,0,12,1
15600,neutral or dissatisfied,Male,disloyal Customer,38,Business travel,Eco,1532,3,3,3,4,5,3,5,5,4,4,4,1,4,5,7,6,1
122181,satisfied,Male,Loyal Customer,54,Business travel,Business,1640,2,2,2,2,5,5,5,4,4,5,4,4,4,4,0,4,0
121860,satisfied,Female,Loyal Customer,50,Business travel,Business,366,3,3,3,3,5,4,5,2,2,2,2,4,2,3,0,0,0
117001,satisfied,Female,Loyal Customer,56,Business travel,Business,3443,5,5,4,5,2,5,4,4,4,4,4,4,4,3,0,0,0
115503,neutral or dissatisfied,Male,Loyal Customer,33,Business travel,Eco,1659,1,2,2,2,1,1,1,1,3,5,3,1,3,1,13,12,1
42078,satisfied,Female,Loyal Customer,53,Business travel,Eco Plus,118,5,2,2,2,2,1,1,5,5,5,5,2,5,5,0,0,0
37951,neutral or dissatisfied,Male,Loyal Customer,29,Personal Travel,Eco Plus,2532,1,5,1,2,3,1,3,3,3,3,4,3,4,3,15,3,1
75382,satisfied,Female,Loyal Customer,49,Business travel,Business,2358,2,2,2,2,5,3,5,5,5,5,5,4,5,5,0,10,0
51635,neutral or dissatisfied,Male,disloyal Customer,39,Business travel,Eco,1549,3,4,3,3,3,3,3,3,2,1,4,4,4,3,7,1,1
1128,neutral or dissatisfied,Female,Loyal Customer,7,Personal Travel,Eco,1967,4,4,4,1,1,4,1,1,5,2,5,4,5,1,0,0,1
71443,neutral or dissatisfied,Female,disloyal Customer,26,Business travel,Business,2361,3,3,3,4,5,3,2,5,3,4,4,5,4,5,0,0,1
36656,neutral or dissatisfied,Male,Loyal Customer,26,Personal Travel,Eco,2711,3,0,3,3,5,3,5,5,4,2,5,4,4,5,5,0,1
57756,satisfied,Male,Loyal Customer,29,Business travel,Business,3621,2,2,3,2,4,4,4,5,3,4,4,4,3,4,2,9,0
47700,satisfied,Female,Loyal Customer,8,Personal Travel,Eco,2952,4,4,4,4,3,5,5,4,4,4,4,3,4,4,0,0,0
127780,neutral or dissatisfied,Male,disloyal Customer,21,Business travel,Eco,2559,1,1,1,2,5,1,5,5,3,5,2,1,3,5,41,30,1
67106,neutral or dissatisfied,Male,Loyal Customer,52,Business travel,Eco,2565,2,5,5,5,2,2,2,2,1,1,2,2,3,2,23,8,1
122144,satisfied,Male,Loyal Customer,59,Business travel,Business,588,1,1,2,1,5,5,5,5,5,5,5,3,5,5,0,0,0
81771,neutral or dissatisfied,Female,Loyal Customer,51,Business travel,Business,1449,2,2,2,2,2,3,3,2,2,2,2,3,2,2,0,0,1
70073,neutral or dissatisfied,Male,disloyal Customer,52,Business travel,Eco,1748,4,3,4,3,3,4,3,3,1,5,3,3,4,3,0,0,1
31019,neutral or dissatisfied,Male,Loyal Customer,35,Personal Travel,Eco,2085,2,4,2,4,1,2,1,1,4,3,2,5,3,1,0,0,1
24635,neutral or dissatisfied,Male,Loyal Customer,31,Personal Travel,Eco,1918,1,5,2,2,4,2,4,4,5,4,2,3,4,4,0,0,1
91699,satisfied,Female,Loyal Customer,44,Business travel,Business,3118,2,2,2,2,4,4,4,5,5,5,5,4,5,4,0,0,0
36992,neutral or dissatisfied,Male,disloyal Customer,39,Business travel,Eco,2287,3,3,3,2,1,3,2,1,4,1,2,2,3,1,0,0,1
41920,neutral or dissatisfied,Male,Loyal Customer,30,Business travel,Eco,1542,2,1,1,1,2,2,2,2,2,2,3,4,3,2,0,0,1
5251,neutral or dissatisfied,Female,Loyal Customer,57,Business travel,Business,307,1,1,1,1,5,3,4,1,1,1,1,2,1,4,0,0,1
37753,neutral or dissatisfied,Female,disloyal Customer,36,Business travel,Eco Plus,2825,4,4,4,4,2,4,1,2,5,5,5,3,4,2,33,15,1
69567,neutral or dissatisfied,Female,Loyal Customer,35,Business travel,Eco,3154,4,5,5,5,4,4,4,4,4,4,4,4,1,4,1,18,1
45005,neutral or dissatisfied,Male,Loyal Customer,39,Business travel,Eco,1757,1,2,2,2,1,1,1,1,1,4,4,1,3,1,0,2,1
79631,neutral or dissatisfied,Male,Loyal Customer,17,Business travel,Eco,1741,2,5,5,5,2,2,3,2,4,5,3,4,3,2,5,36,1
25927,neutral or dissatisfied,Female,Loyal Customer,24,Business travel,Business,1245,3,1,1,1,2,2,3,2,4,5,3,3,4,2,27,15,1
83012,satisfied,Female,Loyal Customer,60,Business travel,Business,3440,5,5,5,5,2,5,5,3,3,3,3,5,3,3,0,0,0
95869,satisfied,Male,Loyal Customer,26,Business travel,Business,3489,4,4,4,4,4,4,4,4,4,5,4,3,5,4,19,1,0
83372,satisfied,Female,Loyal Customer,33,Personal Travel,Eco,2234,4,4,4,4,2,5,4,5,5,5,5,4,5,5,0,0,0
75960,neutral or dissatisfied,Male,Loyal Customer,54,Business travel,Business,2433,1,3,3,3,5,3,3,1,1,1,1,1,1,4,0,0,1
36144,neutral or dissatisfied,Female,Loyal Customer,22,Business travel,Eco Plus,2386,3,3,3,3,3,3,4,3,2,5,4,2,3,3,0,20,1
111337,satisfied,Male,Loyal Customer,34,Personal Travel,Eco,1971,5,4,5,4,1,5,1,1,4,4,5,4,5,1,0,0,0
90362,satisfied,Male,Loyal Customer,30,Business travel,Business,2953,5,5,5,5,4,4,4,4,3,3,4,5,5,4,0,0,0
112368,satisfied,Female,Loyal Customer,32,Business travel,Business,4572,5,5,5,5,4,4,4,4,3,3,5,5,5,4,7,11,0
11872,neutral or dissatisfied,Male,disloyal Customer,20,Personal Travel,Eco,2601,2,4,2,1,2,2,2,2,5,3,5,5,5,2,5,8,1
65585,neutral or dissatisfied,Female,Loyal Customer,36,Business travel,Eco,1128,2,4,4,4,2,2,2,2,2,4,2,1,1,2,0,0,1
62403,neutral or dissatisfied,Male,Loyal Customer,57,Personal Travel,Eco,3777,2,5,2,4,2,2,4,2,1,1,4,5,5,2,13,0,1
34399,satisfied,Female,Loyal Customer,42,Business travel,Business,2037,2,2,2,2,1,3,3,4,4,4,5,5,4,3,0,0,0
8557,satisfied,Male,Loyal Customer,48,Business travel,Business,351,5,5,5,5,4,4,4,5,5,5,5,4,5,5,48,37,0
127423,neutral or dissatisfied,Male,Loyal Customer,58,Personal Travel,Eco,2308,2,5,2,4,4,2,2,4,5,5,2,1,1,4,0,0,1
63290,satisfied,Female,Loyal Customer,37,Business travel,Business,360,2,2,2,2,3,5,5,4,4,4,4,4,4,5,0,0,0
15485,satisfied,Female,Loyal Customer,21,Personal Travel,Eco,1440,4,4,4,4,5,4,5,4,4,4,4,5,4,4,8,0,0
8963,satisfied,Female,Loyal Customer,56,Personal Travel,Eco,843,4,5,4,2,1,4,1,1,3,5,4,4,4,1,0,0,0
16236,neutral or dissatisfied,Female,Loyal Customer,56,Business travel,Business,1680,3,2,2,2,2,3,4,3,3,2,3,4,3,4,0,18,1
24535,satisfied,Female,Loyal Customer,55,Business travel,Business,2382,5,5,3,5,5,4,4,4,4,4,4,4,4,5,0,0,0
88582,neutral or dissatisfied,Male,Loyal Customer,52,Personal Travel,Eco,1540,3,4,3,3,1,3,1,1,5,4,5,5,5,1,0,0,1
128504,satisfied,Female,Loyal Customer,21,Personal Travel,Eco,1573,2,2,2,2,4,4,3,4,4,4,4,5,4,4,0,0,0
128042,satisfied,Female,Loyal Customer,10,Personal Travel,Eco,2415,4,4,4,4,2,2,2,2,1,5,4,3,4,2,0,7,0
105102,satisfied,Female,Loyal Customer,34,Business travel,Business,3906,0,0,0,3,2,5,4,2,2,2,2,4,2,3,0,0,0
107991,satisfied,Male,Loyal Customer,51,Business travel,Business,291,5,5,5,5,5,5,4,4,4,4,4,3,4,3,6,0,0
96063,satisfied,Female,Loyal Customer,16,Personal Travel,Eco,2196,0,5,0,2,2,0,2,2,5,2,5,5,4,2,0,0,0
41437,satisfied,Male,Loyal Customer,38,Business travel,Eco Plus,2409,5,1,1,1,5,5,5,5,3,4,4,1,2,5,44,53,0
126311,satisfied,Female,Loyal Customer,25,Personal Travel,Eco,1435,1,1,1,1,5,5,5,5,4,3,1,4,3,5,0,0,0
12539,neutral or dissatisfied,Female,disloyal Customer,38,Business travel,Eco,2376,1,1,1,4,3,1,3,3,2,3,4,4,4,3,0,12,1
6151,neutral or dissatisfied,Female,disloyal Customer,26,Business travel,Eco,1860,4,2,4,4,3,4,5,3,3,2,4,2,4,3,0,0,1
56057,neutral or dissatisfied,Male,Loyal Customer,66,Personal Travel,Eco,3840,4,4,4,1,4,4,4,5,3,5,5,4,5,4,9,0,1
96402,neutral or dissatisfied,Female,Loyal Customer,42,Business travel,Eco,949,3,1,1,1,2,4,4,3,3,3,3,3,3,2,0,0,1
67724,satisfied,Female,Loyal Customer,40,Business travel,Business,1449,2,2,2,2,5,4,4,4,4,4,4,3,4,5,30,38,0
